HourUTC;HourDK;PriceArea;ConsumerType_DE35;TotalCon
2023-03-17 19:00;2023-03-17 20:00;DK2;382;27123
2023-03-17 19:00;2023-03-17 20:00;DK2;390;1842
2023-03-17 19:00;2023-03-17 20:00;DK2;410;7330
2023-03-17 19:00;2023-03-17 20:00;DK2;421;46408
2023-03-17 19:00;2023-03-17 20:00;DK2;422;19040
2023-03-17 19:00;2023-03-17 20:00;DK2;431;21443
2023-03-17 19:00;2023-03-17 20:00;DK2;432;41797
2023-03-17 19:00;2023-03-17 20:00;DK2;433;48755
2023-03-17 19:00;2023-03-17 20:00;DK2;441;55793
2023-03-17 19:00;2023-03-17 20:00;DK2;442;7344
2023-03-17 19:00;2023-03-17 20:00;DK2;443;27993
2023-03-17 19:00;2023-03-17 20:00;DK2;444;19010
2023-03-17 19:00;2023-03-17 20:00;DK2;445;15562
2023-03-17 19:00;2023-03-17 20:00;DK2;446;24245
2023-03-17 19:00;2023-03-17 20:00;DK2;447;18927
2023-03-17 19:00;2023-03-17 20:00;DK2;450;7405
2023-03-17 19:00;2023-03-17 20:00;DK2;461;30233
2023-03-17 19:00;2023-03-17 20:00;DK2;462;17914
2023-03-17 19:00;2023-03-17 20:00;DK2;999;572675
2023-03-17 18:00;2023-03-17 19:00;DK1;111;107157
2023-03-17 18:00;2023-03-17 19:00;DK1;112;3376
2023-03-17 18:00;2023-03-17 19:00;DK1;119;35740
2023-03-17 18:00;2023-03-17 19:00;DK1;121;373644
2023-03-17 18:00;2023-03-17 19:00;DK1;122;68989
2023-03-17 18:00;2023-03-17 19:00;DK1;123;30887
2023-03-17 18:00;2023-03-17 19:00;DK1;130;47633
2023-03-17 18:00;2023-03-17 19:00;DK1;211;124562
2023-03-17 18:00;2023-03-17 19:00;DK1;212;21490
2023-03-17 18:00;2023-03-17 19:00;DK1;215;2055
2023-03-17 18:00;2023-03-17 19:00;DK1;220;5967
2023-03-17 18:00;2023-03-17 19:00;DK1;310;62872
2023-03-17 18:00;2023-03-17 19:00;DK1;320;6583
2023-03-17 18:00;2023-03-17 19:00;DK1;330;7177
2023-03-17 18:00;2023-03-17 19:00;DK1;340;6376
2023-03-17 18:00;2023-03-17 19:00;DK1;350;40893
2023-03-17 18:00;2023-03-17 19:00;DK1;360;51997
2023-03-17 18:00;2023-03-17 19:00;DK1;370;5790
2023-03-17 18:00;2023-03-17 19:00;DK1;381;5180
2023-03-17 18:00;2023-03-17 19:00;DK1;382;22241
2023-03-17 18:00;2023-03-17 19:00;DK1;390;4249
2023-03-17 18:00;2023-03-17 19:00;DK1;410;15597
2023-03-17 18:00;2023-03-17 19:00;DK1;421;84262
2023-03-17 18:00;2023-03-17 19:00;DK1;422;42539
2023-03-17 18:00;2023-03-17 19:00;DK1;431;37927
2023-03-17 18:00;2023-03-17 19:00;DK1;432;34156
2023-03-17 18:00;2023-03-17 19:00;DK1;433;37029
2023-03-17 18:00;2023-03-17 19:00;DK1;441;78183
2023-03-17 18:00;2023-03-17 19:00;DK1;442;22150
2023-03-17 18:00;2023-03-17 19:00;DK1;443;25304
2023-03-17 18:00;2023-03-17 19:00;DK1;444;12088
2023-03-17 18:00;2023-03-17 19:00;DK1;445;21999
2023-03-17 18:00;2023-03-17 19:00;DK1;446;27733
2023-03-17 18:00;2023-03-17 19:00;DK1;447;18089
2023-03-17 18:00;2023-03-17 19:00;DK1;450;13838
2023-03-17 18:00;2023-03-17 19:00;DK1;461;6242
2023-03-17 18:00;2023-03-17 19:00;DK1;462;3901
2023-03-17 18:00;2023-03-17 19:00;DK1;999;889339
2023-03-17 18:00;2023-03-17 19:00;DK2;111;84029
2023-03-17 18:00;2023-03-17 19:00;DK2;112;3370
2023-03-17 18:00;2023-03-17 19:00;DK2;119;44496
2023-03-17 18:00;2023-03-17 19:00;DK2;121;199420
2023-03-17 18:00;2023-03-17 19:00;DK2;122;66504
2023-03-17 18:00;2023-03-17 19:00;DK2;123;9002
2023-03-17 18:00;2023-03-17 19:00;DK2;130;37882
2023-03-17 18:00;2023-03-17 19:00;DK2;211;27300
2023-03-17 18:00;2023-03-17 19:00;DK2;212;5343
2023-03-17 18:00;2023-03-17 19:00;DK2;215;123
2023-03-17 18:00;2023-03-17 19:00;DK2;220;1218
2023-03-17 18:00;2023-03-17 19:00;DK2;310;14976
2023-03-17 18:00;2023-03-17 19:00;DK2;320;1932
2023-03-17 18:00;2023-03-17 19:00;DK2;330;1342
2023-03-17 18:00;2023-03-17 19:00;DK2;340;4202
2023-03-17 18:00;2023-03-17 19:00;DK2;350;22336
2023-03-17 18:00;2023-03-17 19:00;DK2;360;10461
2023-03-17 18:00;2023-03-17 19:00;DK2;370;882
2023-03-17 18:00;2023-03-17 19:00;DK2;381;591
2023-03-17 18:00;2023-03-17 19:00;DK2;382;28130
2023-03-17 18:00;2023-03-17 19:00;DK2;390;2160
2023-03-17 18:00;2023-03-17 19:00;DK2;410;7914
2023-03-17 18:00;2023-03-17 19:00;DK2;421;53034
2023-03-17 18:00;2023-03-17 19:00;DK2;422;20348
2023-03-17 18:00;2023-03-17 19:00;DK2;431;23562
2023-03-17 18:00;2023-03-17 19:00;DK2;432;44501
2023-03-17 18:00;2023-03-17 19:00;DK2;433;52163
2023-03-17 18:00;2023-03-17 19:00;DK2;441;49909
2023-03-17 18:00;2023-03-17 19:00;DK2;442;8000
2023-03-17 18:00;2023-03-17 19:00;DK2;443;29185
2023-03-17 18:00;2023-03-17 19:00;DK2;444;19795
2023-03-17 18:00;2023-03-17 19:00;DK2;445;17027
2023-03-17 18:00;2023-03-17 19:00;DK2;446;24240
2023-03-17 18:00;2023-03-17 19:00;DK2;447;19862
2023-03-17 18:00;2023-03-17 19:00;DK2;450;7620
2023-03-17 18:00;2023-03-17 19:00;DK2;461;32338
2023-03-17 18:00;2023-03-17 19:00;DK2;462;18679
2023-03-17 18:00;2023-03-17 19:00;DK2;999;617582
2023-03-17 17:00;2023-03-17 18:00;DK1;111;118035
2023-03-17 17:00;2023-03-17 18:00;DK1;112;3513
2023-03-17 17:00;2023-03-17 18:00;DK1;119;37324
2023-03-17 17:00;2023-03-17 18:00;DK1;121;429660
2023-03-17 17:00;2023-03-17 18:00;DK1;122;73727
2023-03-17 17:00;2023-03-17 18:00;DK1;123;32689
2023-03-17 17:00;2023-03-17 18:00;DK1;130;49554
2023-03-17 17:00;2023-03-17 18:00;DK1;211;132635
2023-03-17 17:00;2023-03-17 18:00;DK1;212;23038
2023-03-17 17:00;2023-03-17 18:00;DK1;215;1966
2023-03-17 17:00;2023-03-17 18:00;DK1;220;6218
2023-03-17 17:00;2023-03-17 18:00;DK1;310;64085
2023-03-17 17:00;2023-03-17 18:00;DK1;320;6812
2023-03-17 17:00;2023-03-17 18:00;DK1;330;7235
2023-03-17 17:00;2023-03-17 18:00;DK1;340;6266
2023-03-17 17:00;2023-03-17 18:00;DK1;350;41086
2023-03-17 17:00;2023-03-17 18:00;DK1;360;53199
2023-03-17 17:00;2023-03-17 18:00;DK1;370;5640
2023-03-17 17:00;2023-03-17 18:00;DK1;381;5779
2023-03-17 17:00;2023-03-17 18:00;DK1;382;22859
2023-03-17 17:00;2023-03-17 18:00;DK1;390;4612
2023-03-17 17:00;2023-03-17 18:00;DK1;410;16339
2023-03-17 17:00;2023-03-17 18:00;DK1;421;94639
2023-03-17 17:00;2023-03-17 18:00;DK1;422;44216
2023-03-17 17:00;2023-03-17 18:00;DK1;431;40480
2023-03-17 17:00;2023-03-17 18:00;DK1;432;36357
2023-03-17 17:00;2023-03-17 18:00;DK1;433;38716
2023-03-17 17:00;2023-03-17 18:00;DK1;441;78791
2023-03-17 17:00;2023-03-17 18:00;DK1;442;22419
2023-03-17 17:00;2023-03-17 18:00;DK1;443;26527
2023-03-17 17:00;2023-03-17 18:00;DK1;444;12452
2023-03-17 17:00;2023-03-17 18:00;DK1;445;22729
2023-03-17 17:00;2023-03-17 18:00;DK1;446;27720
2023-03-17 17:00;2023-03-17 18:00;DK1;447;17943
2023-03-17 17:00;2023-03-17 18:00;DK1;450;4772
2023-03-17 17:00;2023-03-17 18:00;DK1;461;5743
2023-03-17 17:00;2023-03-17 18:00;DK1;462;4002
2023-03-17 17:00;2023-03-17 18:00;DK1;999;927867
2023-03-17 17:00;2023-03-17 18:00;DK2;111;93026
2023-03-17 17:00;2023-03-17 18:00;DK2;112;3565
2023-03-17 17:00;2023-03-17 18:00;DK2;119;46625
2023-03-17 17:00;2023-03-17 18:00;DK2;121;225714
2023-03-17 17:00;2023-03-17 18:00;DK2;122;70836
2023-03-17 17:00;2023-03-17 18:00;DK2;123;9588
2023-03-17 17:00;2023-03-17 18:00;DK2;130;38624
2023-03-17 17:00;2023-03-17 18:00;DK2;211;29036
2023-03-17 17:00;2023-03-17 18:00;DK2;212;5549
2023-03-17 17:00;2023-03-17 18:00;DK2;215;96
2023-03-17 17:00;2023-03-17 18:00;DK2;220;1358
2023-03-17 17:00;2023-03-17 18:00;DK2;310;15860
2023-03-17 17:00;2023-03-17 18:00;DK2;320;1973
2023-03-17 17:00;2023-03-17 18:00;DK2;330;1448
2023-03-17 17:00;2023-03-17 18:00;DK2;340;4117
2023-03-17 17:00;2023-03-17 18:00;DK2;350;23161
2023-03-17 17:00;2023-03-17 18:00;DK2;360;10668
2023-03-17 17:00;2023-03-17 18:00;DK2;370;930
2023-03-17 17:00;2023-03-17 18:00;DK2;381;701
2023-03-17 17:00;2023-03-17 18:00;DK2;382;29034
2023-03-17 17:00;2023-03-17 18:00;DK2;390;2166
2023-03-17 17:00;2023-03-17 18:00;DK2;410;8057
2023-03-17 17:00;2023-03-17 18:00;DK2;421;58986
2023-03-17 17:00;2023-03-17 18:00;DK2;422;21569
2023-03-17 17:00;2023-03-17 18:00;DK2;431;24752
2023-03-17 17:00;2023-03-17 18:00;DK2;432;46885
2023-03-17 17:00;2023-03-17 18:00;DK2;433;55153
2023-03-17 17:00;2023-03-17 18:00;DK2;441;49945
2023-03-17 17:00;2023-03-17 18:00;DK2;442;8006
2023-03-17 17:00;2023-03-17 18:00;DK2;443;30291
2023-03-17 17:00;2023-03-17 18:00;DK2;444;20487
2023-03-17 17:00;2023-03-17 18:00;DK2;445;17357
2023-03-17 17:00;2023-03-17 18:00;DK2;446;24262
2023-03-17 17:00;2023-03-17 18:00;DK2;447;20253
2023-03-17 17:00;2023-03-17 18:00;DK2;450;4098
2023-03-17 17:00;2023-03-17 18:00;DK2;461;36788
2023-03-17 17:00;2023-03-17 18:00;DK2;462;18397
2023-03-17 17:00;2023-03-17 18:00;DK2;999;660386
2023-03-17 16:00;2023-03-17 17:00;DK1;111;113433
2023-03-17 16:00;2023-03-17 17:00;DK1;112;3282
2023-03-17 16:00;2023-03-17 17:00;DK1;119;35014
2023-03-17 16:00;2023-03-17 17:00;DK1;121;418006
2023-03-17 16:00;2023-03-17 17:00;DK1;122;70862
2023-03-17 16:00;2023-03-17 17:00;DK1;123;30979
2023-03-17 16:00;2023-03-17 17:00;DK1;130;45327
2023-03-17 16:00;2023-03-17 17:00;DK1;211;133074
2023-03-17 16:00;2023-03-17 17:00;DK1;212;22375
2023-03-17 16:00;2023-03-17 17:00;DK1;215;1964
2023-03-17 16:00;2023-03-17 17:00;DK1;220;6697
2023-03-17 16:00;2023-03-17 17:00;DK1;310;66038
2023-03-17 16:00;2023-03-17 17:00;DK1;320;7207
2023-03-17 16:00;2023-03-17 17:00;DK1;330;7757
2023-03-17 16:00;2023-03-17 17:00;DK1;340;7019
2023-03-17 16:00;2023-03-17 17:00;DK1;350;42689
2023-03-17 16:00;2023-03-17 17:00;DK1;360;53586
2023-03-17 16:00;2023-03-17 17:00;DK1;370;5675
2023-03-17 16:00;2023-03-17 17:00;DK1;381;6357
2023-03-17 16:00;2023-03-17 17:00;DK1;382;25019
2023-03-17 16:00;2023-03-17 17:00;DK1;390;4781
2023-03-17 16:00;2023-03-17 17:00;DK1;410;16832
2023-03-17 16:00;2023-03-17 17:00;DK1;421;104307
2023-03-17 16:00;2023-03-17 17:00;DK1;422;47186
2023-03-17 16:00;2023-03-17 17:00;DK1;431;39983
2023-03-17 16:00;2023-03-17 17:00;DK1;432;38028
2023-03-17 16:00;2023-03-17 17:00;DK1;433;39627
2023-03-17 16:00;2023-03-17 17:00;DK1;441;78133
2023-03-17 16:00;2023-03-17 17:00;DK1;442;21686
2023-03-17 16:00;2023-03-17 17:00;DK1;443;26730
2023-03-17 16:00;2023-03-17 17:00;DK1;444;12934
2023-03-17 16:00;2023-03-17 17:00;DK1;445;22036
2023-03-17 16:00;2023-03-17 17:00;DK1;446;27813
2023-03-17 16:00;2023-03-17 17:00;DK1;447;17562
2023-03-17 16:00;2023-03-17 17:00;DK1;450;983
2023-03-17 16:00;2023-03-17 17:00;DK1;461;4586
2023-03-17 16:00;2023-03-17 17:00;DK1;462;4119
2023-03-17 16:00;2023-03-17 17:00;DK1;999;930376
2023-03-17 16:00;2023-03-17 17:00;DK2;111;88223
2023-03-17 16:00;2023-03-17 17:00;DK2;112;3395
2023-03-17 16:00;2023-03-17 17:00;DK2;119;44488
2023-03-17 16:00;2023-03-17 17:00;DK2;121;213434
2023-03-17 16:00;2023-03-17 17:00;DK2;122;68280
2023-03-17 16:00;2023-03-17 17:00;DK2;123;9145
2023-03-17 16:00;2023-03-17 17:00;DK2;130;34660
2023-03-17 16:00;2023-03-17 17:00;DK2;211;28583
2023-03-17 16:00;2023-03-17 17:00;DK2;212;5237
2023-03-17 16:00;2023-03-17 17:00;DK2;215;157
2023-03-17 16:00;2023-03-17 17:00;DK2;220;1307
2023-03-17 16:00;2023-03-17 17:00;DK2;310;17110
2023-03-17 16:00;2023-03-17 17:00;DK2;320;2107
2023-03-17 16:00;2023-03-17 17:00;DK2;330;1552
2023-03-17 16:00;2023-03-17 17:00;DK2;340;4423
2023-03-17 16:00;2023-03-17 17:00;DK2;350;23928
2023-03-17 16:00;2023-03-17 17:00;DK2;360;10866
2023-03-17 16:00;2023-03-17 17:00;DK2;370;973
2023-03-17 16:00;2023-03-17 17:00;DK2;381;711
2023-03-17 16:00;2023-03-17 17:00;DK2;382;30185
2023-03-17 16:00;2023-03-17 17:00;DK2;390;2207
2023-03-17 16:00;2023-03-17 17:00;DK2;410;8248
2023-03-17 16:00;2023-03-17 17:00;DK2;421;64512
2023-03-17 16:00;2023-03-17 17:00;DK2;422;22582
2023-03-17 16:00;2023-03-17 17:00;DK2;431;24023
2023-03-17 16:00;2023-03-17 17:00;DK2;432;47817
2023-03-17 16:00;2023-03-17 17:00;DK2;433;57625
2023-03-17 16:00;2023-03-17 17:00;DK2;441;49719
2023-03-17 16:00;2023-03-17 17:00;DK2;442;7973
2023-03-17 16:00;2023-03-17 17:00;DK2;443;31551
2023-03-17 16:00;2023-03-17 17:00;DK2;444;21123
2023-03-17 16:00;2023-03-17 17:00;DK2;445;17604
2023-03-17 16:00;2023-03-17 17:00;DK2;446;24411
2023-03-17 16:00;2023-03-17 17:00;DK2;447;20609
2023-03-17 16:00;2023-03-17 17:00;DK2;450;605
2023-03-17 16:00;2023-03-17 17:00;DK2;461;44045
2023-03-17 16:00;2023-03-17 17:00;DK2;462;16546
2023-03-17 16:00;2023-03-17 17:00;DK2;999;657078
2023-03-17 15:00;2023-03-17 16:00;DK1;111;95764
2023-03-17 15:00;2023-03-17 16:00;DK1;112;2849
2023-03-17 15:00;2023-03-17 16:00;DK1;119;32586
2023-03-17 15:00;2023-03-17 16:00;DK1;121;325003
2023-03-17 15:00;2023-03-17 16:00;DK1;122;61905
2023-03-17 15:00;2023-03-17 16:00;DK1;123;26770
2023-03-17 15:00;2023-03-17 16:00;DK1;130;40489
2023-03-17 15:00;2023-03-17 16:00;DK1;211;127076
2023-03-17 15:00;2023-03-17 16:00;DK1;212;20158
2023-03-17 15:00;2023-03-17 16:00;DK1;215;2151
2023-03-17 15:00;2023-03-17 16:00;DK1;220;8074
2023-03-17 15:00;2023-03-17 16:00;DK1;310;69178
2023-03-17 15:00;2023-03-17 16:00;DK1;320;7494
2023-03-17 15:00;2023-03-17 16:00;DK1;330;8240
2023-03-17 15:00;2023-03-17 16:00;DK1;340;8143
2023-03-17 15:00;2023-03-17 16:00;DK1;350;44979
2023-03-17 15:00;2023-03-17 16:00;DK1;360;54953
2023-03-17 15:00;2023-03-17 16:00;DK1;370;6755
2023-03-17 15:00;2023-03-17 16:00;DK1;381;6510
2023-03-17 15:00;2023-03-17 16:00;DK1;382;27877
2023-03-17 15:00;2023-03-17 16:00;DK1;390;5294
2023-03-17 15:00;2023-03-17 16:00;DK1;410;17365
2023-03-17 15:00;2023-03-17 16:00;DK1;421;111210
2023-03-17 15:00;2023-03-17 16:00;DK1;422;50948
2023-03-17 15:00;2023-03-17 16:00;DK1;431;36799
2023-03-17 15:00;2023-03-17 16:00;DK1;432;40347
2023-03-17 15:00;2023-03-17 16:00;DK1;433;41254
2023-03-17 15:00;2023-03-17 16:00;DK1;441;78233
2023-03-17 15:00;2023-03-17 16:00;DK1;442;21634
2023-03-17 15:00;2023-03-17 16:00;DK1;443;28241
2023-03-17 15:00;2023-03-17 16:00;DK1;444;14274
2023-03-17 15:00;2023-03-17 16:00;DK1;445;22836
2023-03-17 15:00;2023-03-17 16:00;DK1;446;28178
2023-03-17 15:00;2023-03-17 16:00;DK1;447;18288
2023-03-17 15:00;2023-03-17 16:00;DK1;450;964
2023-03-17 15:00;2023-03-17 16:00;DK1;461;4638
2023-03-17 15:00;2023-03-17 16:00;DK1;462;4423
2023-03-17 15:00;2023-03-17 16:00;DK1;999;924553
2023-03-17 15:00;2023-03-17 16:00;DK2;111;72864
2023-03-17 15:00;2023-03-17 16:00;DK2;112;3043
2023-03-17 15:00;2023-03-17 16:00;DK2;119;41849
2023-03-17 15:00;2023-03-17 16:00;DK2;121;175188
2023-03-17 15:00;2023-03-17 16:00;DK2;122;61507
2023-03-17 15:00;2023-03-17 16:00;DK2;123;8203
2023-03-17 15:00;2023-03-17 16:00;DK2;130;30334
2023-03-17 15:00;2023-03-17 16:00;DK2;211;26258
2023-03-17 15:00;2023-03-17 16:00;DK2;212;4757
2023-03-17 15:00;2023-03-17 16:00;DK2;215;155
2023-03-17 15:00;2023-03-17 16:00;DK2;220;1203
2023-03-17 15:00;2023-03-17 16:00;DK2;310;18467
2023-03-17 15:00;2023-03-17 16:00;DK2;320;2245
2023-03-17 15:00;2023-03-17 16:00;DK2;330;1729
2023-03-17 15:00;2023-03-17 16:00;DK2;340;4981
2023-03-17 15:00;2023-03-17 16:00;DK2;350;24879
2023-03-17 15:00;2023-03-17 16:00;DK2;360;10997
2023-03-17 15:00;2023-03-17 16:00;DK2;370;1463
2023-03-17 15:00;2023-03-17 16:00;DK2;381;805
2023-03-17 15:00;2023-03-17 16:00;DK2;382;31550
2023-03-17 15:00;2023-03-17 16:00;DK2;390;2333
2023-03-17 15:00;2023-03-17 16:00;DK2;410;8654
2023-03-17 15:00;2023-03-17 16:00;DK2;421;67311
2023-03-17 15:00;2023-03-17 16:00;DK2;422;24170
2023-03-17 15:00;2023-03-17 16:00;DK2;431;22159
2023-03-17 15:00;2023-03-17 16:00;DK2;432;49662
2023-03-17 15:00;2023-03-17 16:00;DK2;433;59421
2023-03-17 15:00;2023-03-17 16:00;DK2;441;51247
2023-03-17 15:00;2023-03-17 16:00;DK2;442;8121
2023-03-17 15:00;2023-03-17 16:00;DK2;443;33627
2023-03-17 15:00;2023-03-17 16:00;DK2;444;22467
2023-03-17 15:00;2023-03-17 16:00;DK2;445;18871
2023-03-17 15:00;2023-03-17 16:00;DK2;446;24714
2023-03-17 15:00;2023-03-17 16:00;DK2;447;22191
2023-03-17 15:00;2023-03-17 16:00;DK2;450;543
2023-03-17 15:00;2023-03-17 16:00;DK2;461;45752
2023-03-17 15:00;2023-03-17 16:00;DK2;462;16884
2023-03-17 15:00;2023-03-17 16:00;DK2;999;636032
2023-03-17 14:00;2023-03-17 15:00;DK1;111;88884
2023-03-17 14:00;2023-03-17 15:00;DK1;112;2773
2023-03-17 14:00;2023-03-17 15:00;DK1;119;31049
2023-03-17 14:00;2023-03-17 15:00;DK1;121;291947
2023-03-17 14:00;2023-03-17 15:00;DK1;122;58781
2023-03-17 14:00;2023-03-17 15:00;DK1;123;25346
2023-03-17 14:00;2023-03-17 15:00;DK1;130;38791
2023-03-17 14:00;2023-03-17 15:00;DK1;211;122974
2023-03-17 14:00;2023-03-17 15:00;DK1;212;18917
2023-03-17 14:00;2023-03-17 15:00;DK1;215;1935
2023-03-17 14:00;2023-03-17 15:00;DK1;220;8931
2023-03-17 14:00;2023-03-17 15:00;DK1;310;73525
2023-03-17 14:00;2023-03-17 15:00;DK1;320;7935
2023-03-17 14:00;2023-03-17 15:00;DK1;330;8958
2023-03-17 14:00;2023-03-17 15:00;DK1;340;8908
2023-03-17 14:00;2023-03-17 15:00;DK1;350;46308
2023-03-17 14:00;2023-03-17 15:00;DK1;360;54194
2023-03-17 14:00;2023-03-17 15:00;DK1;370;7458
2023-03-17 14:00;2023-03-17 15:00;DK1;381;7009
2023-03-17 14:00;2023-03-17 15:00;DK1;382;31266
2023-03-17 14:00;2023-03-17 15:00;DK1;390;6296
2023-03-17 14:00;2023-03-17 15:00;DK1;410;19190
2023-03-17 14:00;2023-03-17 15:00;DK1;421;114288
2023-03-17 14:00;2023-03-17 15:00;DK1;422;54638
2023-03-17 14:00;2023-03-17 15:00;DK1;431;34364
2023-03-17 14:00;2023-03-17 15:00;DK1;432;43366
2023-03-17 14:00;2023-03-17 15:00;DK1;433;42921
2023-03-17 14:00;2023-03-17 15:00;DK1;441;77269
2023-03-17 14:00;2023-03-17 15:00;DK1;442;21946
2023-03-17 14:00;2023-03-17 15:00;DK1;443;33321
2023-03-17 14:00;2023-03-17 15:00;DK1;444;15692
2023-03-17 14:00;2023-03-17 15:00;DK1;445;24563
2023-03-17 14:00;2023-03-17 15:00;DK1;446;28426
2023-03-17 14:00;2023-03-17 15:00;DK1;447;19642
2023-03-17 14:00;2023-03-17 15:00;DK1;450;934
2023-03-17 14:00;2023-03-17 15:00;DK1;461;4187
2023-03-17 14:00;2023-03-17 15:00;DK1;462;4944
2023-03-17 14:00;2023-03-17 15:00;DK1;999;1043242
2023-03-17 14:00;2023-03-17 15:00;DK2;111;65391
2023-03-17 14:00;2023-03-17 15:00;DK2;112;2917
2023-03-17 14:00;2023-03-17 15:00;DK2;119;40462
2023-03-17 14:00;2023-03-17 15:00;DK2;121;157687
2023-03-17 14:00;2023-03-17 15:00;DK2;122;57488
2023-03-17 14:00;2023-03-17 15:00;DK2;123;7495
2023-03-17 14:00;2023-03-17 15:00;DK2;130;28367
2023-03-17 14:00;2023-03-17 15:00;DK2;211;24855
2023-03-17 14:00;2023-03-17 15:00;DK2;212;4277
2023-03-17 14:00;2023-03-17 15:00;DK2;215;183
2023-03-17 14:00;2023-03-17 15:00;DK2;220;1131
2023-03-17 14:00;2023-03-17 15:00;DK2;310;19008
2023-03-17 14:00;2023-03-17 15:00;DK2;320;2444
2023-03-17 14:00;2023-03-17 15:00;DK2;330;1976
2023-03-17 14:00;2023-03-17 15:00;DK2;340;5696
2023-03-17 14:00;2023-03-17 15:00;DK2;350;25510
2023-03-17 14:00;2023-03-17 15:00;DK2;360;11400
2023-03-17 14:00;2023-03-17 15:00;DK2;370;1946
2023-03-17 14:00;2023-03-17 15:00;DK2;381;869
2023-03-17 14:00;2023-03-17 15:00;DK2;382;33734
2023-03-17 14:00;2023-03-17 15:00;DK2;390;2617
2023-03-17 14:00;2023-03-17 15:00;DK2;410;9099
2023-03-17 14:00;2023-03-17 15:00;DK2;421;69008
2023-03-17 14:00;2023-03-17 15:00;DK2;422;26495
2023-03-17 14:00;2023-03-17 15:00;DK2;431;21050
2023-03-17 14:00;2023-03-17 15:00;DK2;432;51839
2023-03-17 14:00;2023-03-17 15:00;DK2;433;61724
2023-03-17 14:00;2023-03-17 15:00;DK2;441;50881
2023-03-17 14:00;2023-03-17 15:00;DK2;442;8418
2023-03-17 14:00;2023-03-17 15:00;DK2;443;37162
2023-03-17 14:00;2023-03-17 15:00;DK2;444;23815
2023-03-17 14:00;2023-03-17 15:00;DK2;445;21218
2023-03-17 14:00;2023-03-17 15:00;DK2;446;24859
2023-03-17 14:00;2023-03-17 15:00;DK2;447;24236
2023-03-17 14:00;2023-03-17 15:00;DK2;450;553
2023-03-17 14:00;2023-03-17 15:00;DK2;461;41508
2023-03-17 14:00;2023-03-17 15:00;DK2;462;17044
2023-03-17 14:00;2023-03-17 15:00;DK2;999;625609
2023-03-17 13:00;2023-03-17 14:00;DK1;111;87445
2023-03-17 13:00;2023-03-17 14:00;DK1;112;2748
2023-03-17 13:00;2023-03-17 14:00;DK1;119;30848
2023-03-17 13:00;2023-03-17 14:00;DK1;121;279855
2023-03-17 13:00;2023-03-17 14:00;DK1;122;57541
2023-03-17 13:00;2023-03-17 14:00;DK1;123;24720
2023-03-17 13:00;2023-03-17 14:00;DK1;130;37732
2023-03-17 13:00;2023-03-17 14:00;DK1;211;121471
2023-03-17 13:00;2023-03-17 14:00;DK1;212;18382
2023-03-17 13:00;2023-03-17 14:00;DK1;215;1880
2023-03-17 13:00;2023-03-17 14:00;DK1;220;7606
2023-03-17 13:00;2023-03-17 14:00;DK1;310;78869
2023-03-17 13:00;2023-03-17 14:00;DK1;320;8394
2023-03-17 13:00;2023-03-17 14:00;DK1;330;10972
2023-03-17 13:00;2023-03-17 14:00;DK1;340;10383
2023-03-17 13:00;2023-03-17 14:00;DK1;350;50180
2023-03-17 13:00;2023-03-17 14:00;DK1;360;58352
2023-03-17 13:00;2023-03-17 14:00;DK1;370;12194
2023-03-17 13:00;2023-03-17 14:00;DK1;381;7880
2023-03-17 13:00;2023-03-17 14:00;DK1;382;38080
2023-03-17 13:00;2023-03-17 14:00;DK1;390;8901
2023-03-17 13:00;2023-03-17 14:00;DK1;410;21859
2023-03-17 13:00;2023-03-17 14:00;DK1;421;118688
2023-03-17 13:00;2023-03-17 14:00;DK1;422;59919
2023-03-17 13:00;2023-03-17 14:00;DK1;431;33202
2023-03-17 13:00;2023-03-17 14:00;DK1;432;47046
2023-03-17 13:00;2023-03-17 14:00;DK1;433;44489
2023-03-17 13:00;2023-03-17 14:00;DK1;441;81894
2023-03-17 13:00;2023-03-17 14:00;DK1;442;23612
2023-03-17 13:00;2023-03-17 14:00;DK1;443;40078
2023-03-17 13:00;2023-03-17 14:00;DK1;444;17782
2023-03-17 13:00;2023-03-17 14:00;DK1;445;26041
2023-03-17 13:00;2023-03-17 14:00;DK1;446;28552
2023-03-17 13:00;2023-03-17 14:00;DK1;447;21851
2023-03-17 13:00;2023-03-17 14:00;DK1;450;946
2023-03-17 13:00;2023-03-17 14:00;DK1;461;4428
2023-03-17 13:00;2023-03-17 14:00;DK1;462;5362
2023-03-17 13:00;2023-03-17 14:00;DK1;999;1083375
2023-03-17 13:00;2023-03-17 14:00;DK2;111;63166
2023-03-17 13:00;2023-03-17 14:00;DK2;112;2957
2023-03-17 13:00;2023-03-17 14:00;DK2;119;40022
2023-03-17 13:00;2023-03-17 14:00;DK2;121;150791
2023-03-17 13:00;2023-03-17 14:00;DK2;122;55808
2023-03-17 13:00;2023-03-17 14:00;DK2;123;7124
2023-03-17 13:00;2023-03-17 14:00;DK2;130;27887
2023-03-17 13:00;2023-03-17 14:00;DK2;211;24563
2023-03-17 13:00;2023-03-17 14:00;DK2;212;4179
2023-03-17 13:00;2023-03-17 14:00;DK2;215;157
2023-03-17 13:00;2023-03-17 14:00;DK2;220;1133
2023-03-17 13:00;2023-03-17 14:00;DK2;310;19642
2023-03-17 13:00;2023-03-17 14:00;DK2;320;2755
2023-03-17 13:00;2023-03-17 14:00;DK2;330;2315
