HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2023-03-28 23:00;2023-03-29 01:00;DK1;686,559998;92,150002
2023-03-28 23:00;2023-03-29 01:00;DK2;686,559998;92,150002
2023-03-28 23:00;2023-03-29 01:00;NO2;686,559998;92,150002
2023-03-28 23:00;2023-03-29 01:00;SE3;386,609985;51,889999
2023-03-28 23:00;2023-03-29 01:00;SE4;686,559998;92,150002
2023-03-28 23:00;2023-03-29 01:00;SYSTEM;626,059998;84,029999
2023-03-28 22:00;2023-03-29 00:00;DE;726,650024;97,529999
2023-03-28 22:00;2023-03-29 00:00;DK1;709,210022;95,190002
2023-03-28 22:00;2023-03-29 00:00;DK2;709,210022;95,190002
2023-03-28 22:00;2023-03-29 00:00;NO2;729,849976;97,959999
2023-03-28 22:00;2023-03-29 00:00;SE3;398,529999;53,490002
2023-03-28 22:00;2023-03-29 00:00;SE4;709,210022;95,190002
2023-03-28 22:00;2023-03-29 00:00;SYSTEM;669,280029;89,830002
2023-03-28 21:00;2023-03-28 23:00;DE;826,929993;110,980003
2023-03-28 21:00;2023-03-28 23:00;DK1;822,530029;110,389999
2023-03-28 21:00;2023-03-28 23:00;DK2;822,530029;110,389999
2023-03-28 21:00;2023-03-28 23:00;NO2;744,739990;99,949997
2023-03-28 21:00;2023-03-28 23:00;SE3;744,739990;99,949997
2023-03-28 21:00;2023-03-28 23:00;SE4;807,109985;108,320000
2023-03-28 21:00;2023-03-28 23:00;SYSTEM;674,330017;90,500000
2023-03-28 20:00;2023-03-28 22:00;DE;946,969971;127,089996
2023-03-28 20:00;2023-03-28 22:00;DK1;931,469971;125,010002
2023-03-28 20:00;2023-03-28 22:00;DK2;931,469971;125,010002
2023-03-28 20:00;2023-03-28 22:00;NO2;798,840027;107,209999
2023-03-28 20:00;2023-03-28 22:00;SE3;798,840027;107,209999
2023-03-28 20:00;2023-03-28 22:00;SE4;931,469971;125,010002
2023-03-28 20:00;2023-03-28 22:00;SYSTEM;709,280029;95,190002
2023-03-28 19:00;2023-03-28 21:00;DE;991,150024;133,020004
2023-03-28 19:00;2023-03-28 21:00;DK1;983,549988;132,000000
2023-03-28 19:00;2023-03-28 21:00;DK2;983,549988;132,000000
2023-03-28 19:00;2023-03-28 21:00;NO2;952,109985;127,779999
2023-03-28 19:00;2023-03-28 21:00;SE3;952,109985;127,779999
2023-03-28 19:00;2023-03-28 21:00;SE4;983,549988;132,000000
2023-03-28 19:00;2023-03-28 21:00;SYSTEM;723,059998;97,040001
2023-03-28 18:00;2023-03-28 20:00;DE;1199,640015;161,000000
2023-03-28 18:00;2023-03-28 20:00;DK1;1199,640015;161,000000
2023-03-28 18:00;2023-03-28 20:00;DK2;1199,640015;161,000000
2023-03-28 18:00;2023-03-28 20:00;NO2;980,500000;131,589996
2023-03-28 18:00;2023-03-28 20:00;SE3;980,500000;131,589996
2023-03-28 18:00;2023-03-28 20:00;SE4;1199,640015;161,000000
2023-03-28 18:00;2023-03-28 20:00;SYSTEM;732,450012;98,300003
2023-03-28 17:00;2023-03-28 19:00;DE;1199,489990;160,979996
2023-03-28 17:00;2023-03-28 19:00;DK1;1199,489990;160,979996
2023-03-28 17:00;2023-03-28 19:00;DK2;1199,489990;160,979996
2023-03-28 17:00;2023-03-28 19:00;NO2;1161,109985;155,830002
2023-03-28 17:00;2023-03-28 19:00;SE3;1161,109985;155,830002
2023-03-28 17:00;2023-03-28 19:00;SE4;1199,489990;160,979996
2023-03-28 17:00;2023-03-28 19:00;SYSTEM;741,460022;99,510002
2023-03-28 16:00;2023-03-28 18:00;DE;1019,840027;136,869995
2023-03-28 16:00;2023-03-28 18:00;DK1;1019,840027;136,869995
2023-03-28 16:00;2023-03-28 18:00;DK2;1019,840027;136,869995
2023-03-28 16:00;2023-03-28 18:00;NO2;988,250000;132,630005
2023-03-28 16:00;2023-03-28 18:00;SE3;988,250000;132,630005
2023-03-28 16:00;2023-03-28 18:00;SE4;995,330017;133,580002
2023-03-28 16:00;2023-03-28 18:00;SYSTEM;733,719971;98,470001
